b_totalOutMissed_Intercept,b_totalEmerg_Intercept,b_totalOutMissed_SexFac1,b_totalOutMissed_ageScaledCentre,b_totalOutMissed_SIMDFac2,b_totalOutMissed_SIMDFac3,b_totalOutMissed_SIMDFac4,b_totalOutMissed_SIMDFac5,b_totalOutMissed_UrbRurRural,b_totalOutMissed_logtimeYears,b_totalEmerg_SexFac1,b_totalEmerg_ageScaledCentre,b_totalEmerg_SIMDFac2,b_totalEmerg_SIMDFac3,b_totalEmerg_SIMDFac4,b_totalEmerg_SIMDFac5,b_totalEmerg_UrbRurRural,b_totalEmerg_logtimeYears,sd_patientid__totalOutMissed_Intercept,sd_patientid__totalEmerg_Intercept,cor_patientid__totalOutMissed_Intercept__totalEmerg_Intercept
-0.849699997346417,0.6112250008660534,0.1881265948021552,-0.14160800788530323,-0.22636970716338242,-0.3602516962087446,-0.37144925737474127,-0.3294810783739691,-0.6751790854048515,0.6662793035659853,-0.04451633698465715,0.13675062436386445,-0.31938649961851334,-0.46656040129291354,-0.4344647006080061,-0.5791494753166013,-0.3167880257228909,0.5448199853496621,1.2466549746739375,1.060461732014095,0.5733166193707433
-0.9007338659787787,0.4290603816301992,-0.037517868872155635,-0.20561258548506878,-0.08969569224227557,-0.12463331619830603,-0.1594159528957508,-0.05677401521009674,-0.33625075191567805,0.5639991646936795,-0.07636565578298686,0.1539045459151384,-0.31515341779497485,-0.5880447155655799,-0.6321942817528278,-0.5603171462056544,-0.13424352737970863,0.5907520541597744,1.194912237848915,1.1514123284603035,0.6294491567953207
-0.5335466861791571,0.6364137631686855,0.23340136390159072,-0.16083643097911263,-0.7174504061653592,-0.5673930802352513,-0.7743631399300513,-0.5155719586826331,-0.6439797816955017,0.6313812489280822,-0.07099758042125964,0.18359437181074154,-0.3572883537450064,-0.4671308382815563,-0.615739977362829,-0.8355079987522132,-0.17081184880745492,0.6155944307515385,1.2281150270980579,1.0195323556103932,0.6041206256815481
-0.6249950916310948,0.8184910894628,0.12368497836361193,-0.14308043236089787,-0.6525984780641628,-0.7121405750712908,-0.534904573617193,-0.4208475882110584,-0.6078760737555832,0.6917690429456077,0.028473117340574113,0.18593606018232173,-0.2794910584312344,-0.8349682572909984,-0.4857020929086184,-0.8778138900792071,-0.3483297233384212,0.47505676036029965,1.2982077731223094,1.1085854928402037,0.6798979810381873
-0.6450075383945107,0.6851129198567555,0.11889946248341937,-0.20246067525198316,-0.5982697844370222,-0.5023735598548102,-0.943208928318881,-0.6970750372320528,-0.41177966307304853,0.7232665608308915,-0.03769628682232283,0.17550014315783802,-0.6248551662809904,-0.44648976988629774,-0.8297853300154379,-0.7978961099923954,-0.2744233747803419,0.6247348340120208,1.1179078830719789,1.1184696367818323,0.6095067906685104
-0.48218704409185587,0.46120032741006434,0.2527006161095574,-0.1447024124792098,-0.7045915008330634,-0.5878604317789079,-0.7618260293113231,-0.5815258642582147,-0.5072643866416292,0.5735174208204323,0.016251845976557898,0.2038778551259923,-0.4359853967673178,-0.677441877226602,-0.993026288968573,-0.8532037560733229,-0.3054070572870774,0.737218493373304,1.192545210978017,1.1758940355754655,0.6668141695117
-0.5399698206468522,0.5134217293767472,0.33794234045264177,-0.12347896234484142,-0.6826331724837831,-0.4140252344691156,-0.8323940246083089,-0.4072547079952517,-0.41031591234719217,0.5543536373940213,0.15532089796549092,0.22679188700936045,-0.4646971082761432,-0.4992709101317681,-0.8453591880831275,-0.7527570043020944,-0.3389141349416008,0.6802051259207724,1.230555381231891,1.1814635487278353,0.6412635206151991
-0.6786692947532174,0.7367754533799881,0.22216260745474714,-0.19839832272813493,-0.5467295048486815,-0.5086869034578576,-0.6643447370566075,-0.8818294854861601,-0.6557159362943228,0.7239639981032928,0.07463593212655399,0.17133424449939227,-0.42210475780482937,-0.6820278161358211,-0.6512218190640513,-0.8085303319441025,-0.21424553900406057,0.5351185490900695,1.21706888624466,1.1004960389963792,0.6729042049926881
-0.7779963857287648,0.629973286790398,0.24503642747169954,-0.12573975995433812,-0.5807813220422603,-0.6107301104984812,-0.7159597093473924,-0.6697349425982898,-0.364880735307169,0.757721687432289,0.010792113806819773,0.1564809186096795,-0.3847612737594569,-0.7881166509050144,-0.37421462991579413,-0.7473088889016448,-0.17167901256308596,0.5300134344849858,1.2560819898513687,1.1558734744527577,0.6140856525984357
-0.7204288824130921,0.5589245418048406,0.3743257038063212,-0.11291775640849451,-0.6964053567826842,-0.7057686392376968,-0.6896930700303534,-0.7690091262600679,-0.40183179809151687,0.7879555403848575,0.02240280108379134,0.15442170503343874,-0.20774413756828694,-0.6990481310580354,-0.48651147755707524,-0.7938394803390776,-0.12862682555536548,0.562239365485883,1.2553702371244728,1.1267358526279982,0.6259510547801552
-0.5971977898789307,0.6737201403134638,0.051994137676297986,-0.17849818006359927,-0.40738705423972554,-0.6673320493350015,-0.8817212254424879,-0.7981313252329534,-0.4272539095339439,0.6506956854749347,-0.06492073864630056,0.16211769033929496,-0.3627338956643481,-0.6844824654359183,-0.537552145164052,-0.8143966483570767,-0.20183218409874265,0.5446563874156217,1.2929459534422636,1.0794193004194177,0.593850577542169
-0.9425926003318827,0.6013199305193946,0.38008556718391967,-0.13494336612686017,-0.31320970707850126,-0.4795627792658807,-0.8593599307017854,-0.6824968476879603,-0.6140951880400145,0.8927985135898325,-0.08865681302423008,0.12476258095906136,-0.17717631979955503,-0.5914359324041535,-0.6509481623417858,-0.6921909083345676,-0.21296571303491682,0.562174909767427,1.2091497294480742,1.1015778962254783,0.6632477281291258
-0.7359763315799567,0.44262117497665787,0.2436283355142451,-0.11300636772309781,-0.23481335622411256,-0.5299097275139094,-0.8949767403253425,-0.7678912558319534,-0.5417316185317783,0.7473679649749823,-0.003823476855091121,0.24249717054931455,0.021149623383841173,-0.5855573757590832,-0.5685240574955576,-0.9068560908062341,-0.2616073344397129,0.6248203811473255,1.3095556163422117,1.152878401983934,0.6310630871669393
-0.7219149084207832,0.34959036023686363,0.49303474014411175,-0.13577513381692188,-0.49492193420948594,-0.35403426746562816,-0.759842329944422,-0.6328316242996517,-0.4070304402976525,0.7417891933503153,0.1267856876766015,0.19614401941021492,-0.24373562953207425,-0.5863483566174779,-0.6030209166910188,-0.5815016781893848,-0.12539813955830642,0.724782373132105,1.1914225604146593,1.1603671957052444,0.6423722936188349
-0.6297866035425577,0.42377077825056764,0.24826346480495973,-0.14099768450215258,-0.4798688842504233,-0.4146286292046926,-0.7146617321337699,-0.6078342562257186,-0.6851580081872507,0.7587365837178967,0.1492028519276289,0.190321959482074,-0.3283217832428704,-0.35734118068139176,-0.42045144169709076,-0.5125616683978647,-0.21970898613082837,0.6517499754354198,1.1820354420195518,1.1498496412749024,0.6216545534658742
-0.40732803309450716,0.8457665219025732,0.0018052372186988823,-0.15961158415832502,-0.63916741174055125,-0.7876977675083255,-1.0464429179271566,-0.6392680569806491,-0.42891133573901824,0.6576208168399303,-0.006652259921751545,0.11942444727389714,-0.5287809193549277,-0.6769885937994009,-0.8330394129705019,-0.7381796256282476,-0.2832064401911624,0.5175408787718292,1.0795633999923084,1.1755771871483052,0.6377044655508242
-0.42572090374274874,0.8703542394942392,0.24636988050003814,-0.13244591980898798,-0.3575361869068424,-0.6821525745254582,-0.884107485360202,-0.6137535806333226,-0.4594962744045429,0.6025780277739224,-0.025325222493989368,0.11104150007158158,-0.5819109456452131,-0.8627688136154923,-1.0658915972644003,-0.9587967989436689,-0.2704429293509231,0.5675017184860094,1.127970225630489,1.1632911116887168,0.629997507899207
-0.500813868911045,0.7717753333403321,0.14154157238221798,-0.1483388315965407,-0.3601614127503074,-0.508779574417149,-0.9084323043506533,-0.5044611564689858,-0.5471364003659163,0.6531165037314676,0.0019303128116229086,0.15822671633539998,-0.4823192968588064,-0.6774165799873563,-0.9045645407007815,-0.9314942769289257,-0.09324235580811084,0.5418859730726858,1.0776669216860357,1.1881437015246015,0.611744377990158
-0.47626821132088226,0.7482203760214112,0.22436855203371536,-0.1496040537818572,-0.3093376266578175,-0.5068972332147423,-0.907844679974677,-0.5337308024747823,-0.5192686651253735,0.6181164648303119,-0.0076604631866218345,0.13361283047283762,-0.4549615079282374,-0.6189073127633336,-0.7759693871690929,-0.8203753792627574,-0.2500870013833619,0.5520903697266091,1.1200235954798186,1.1701493775580305,0.5807443178484534
-0.5131549403940736,0.6680647321732744,0.17251474102736442,-0.15043602020072044,-0.3756132272091388,-0.49905096302348073,-0.8824673879403179,-0.4854371348699579,-0.6395574395598682,0.6333912614871958,0.02020814458596249,0.14741678092437382,-0.4483370833366993,-0.6226895608315904,-0.8381383559830453,-0.8246216770352987,-0.18226909140518666,0.6005379087873459,1.0909707502280641,1.1472020670335847,0.5965384337837485
-0.7419339329643744,0.7112669026168713,0.07650450289878755,-0.14634007196592982,-0.42806058373553496,-0.3049698094283421,-0.5893508604112365,-0.36735522591829634,-0.41660367456635117,0.6609195415593954,-0.04437865660040183,0.1832834934913285,-0.5203357809393245,-0.610724195914096,-0.7445088388078384,-0.9705429000688719,-0.1451091207286498,0.6066230068350322,1.171283120857912,1.1030085202119277,0.6328567549568032
-0.8885686627112391,0.671357696257797,0.514407899233827,-0.11998106321290414,-0.3028485567432909,-0.6688631145203119,-0.448078180715102,-0.43739361553727973,-0.16209047044953268,0.6759975116874525,0.022825884167433332,0.2076818413320166,-0.24891293504250753,-0.7966961513762563,-0.5196843403730064,-0.7403502755576168,-0.1717516726327119,0.5647862016154098,1.2168485175280543,1.0975817830177939,0.6605071334572225
-0.7439726299032865,0.565856308614421,0.21992232783600585,-0.10653005682432717,-0.04144965692134003,-0.1677817310569693,-0.5305174145349381,-0.44173441579417655,-0.6936375947281018,0.656461172680456,0.04948552691973835,0.16886922017450728,0.05288807160155944,-0.3555323678415627,-0.47473879092105037,-0.7685659570847003,-0.29708536328068325,0.5473300971426659,1.0689411156585875,1.0853461777474798,0.629303959106323
-0.7108624341416877,0.5924591117163549,0.1842165378836106,-0.1387082967436735,-0.28914344623711746,-0.1173442216588324,-0.6746629729594181,-0.5495865649712918,-0.6838584240865918,0.679613088903927,0.016148870177911483,0.1901762963011957,-0.19875859555776165,-0.33329727362526096,-0.6338613503910692,-0.6071681274737164,-0.3038677426133683,0.5268394218260275,1.2018469597171728,1.1136189058352786,0.6142339143622948
-0.8729144273206457,0.5628796063992595,0.16442645567749004,-0.16156322630140027,-0.5245815435484493,-0.2818858784482655,-0.5116900983661992,-0.5555181980934986,-0.5546557817795014,0.8187574909602467,-0.01686279678431154,0.16558413357220608,-0.5013912011475913,-0.4105877141287892,-0.4613242036050639,-0.7021909135990516,-0.364536799262332,0.6086665179367157,1.154234315960765,1.0943443111376299,0.6275046903252973
-0.8012760008158519,0.46734318713194756,0.07801684292214638,-0.13049603662070955,-0.23988471665909306,-0.3081671698812166,-0.7135781176726156,-0.782662357473652,-0.4979333396914162,0.7849509991439895,-0.07748900281527002,0.14571601500129563,-0.4278108569138575,-0.2675068786610341,-0.41198299541425865,-0.6512281974214611,-0.2600471627788811,0.6239339607209756,1.1863376274504795,1.0956257633574589,0.6642517662881589
-1.0013319540608343,0.4047002709238624,0.060587483851818995,-0.14819223462959796,-0.07690111176799072,-0.11688917994207229,-0.4378039899813449,-0.10771406672314683,-0.6862688056145412,0.6793849510366803,-0.02193817856028402,0.21469244954960676,0.17670381222867093,-0.26712486435686716,-0.529229391949169,-0.34514878797946363,-0.22397894716927172,0.5222218657730888,1.2248729266575051,1.1373154130209453,0.6522572534907393
-1.0174083458141956,0.4149199381397509,0.02747440515089326,-0.1349565615917418,-0.13037886561539155,0.05987065115997865,-0.5976252341236132,-0.2061721809305649,-0.4311839314827429,0.6777107588469965,0.03649143014849177,0.20351552255465413,0.14787436738783433,-0.22484942863949647,-0.6272265203925513,-0.45594491660827074,-0.09200869766058895,0.5349664630943888,1.2685704908263606,1.1558389880609417,0.6479329204771154
-0.9947323310376627,0.5927479181035981,0.22639496701779485,-0.2174576712743126,-0.16473883975591566,-0.10846974167848202,-0.18894959741445697,-0.2333898380459586,-0.548378718470893,0.6520603992334832,-0.06544491301470651,0.11487480636706798,-0.22522995643582272,-0.514149135825489,-0.3850812968289665,-0.7123912419690384,-0.4184790963289783,0.5402744379475992,1.1838798428099857,1.1171718750264115,0.6374741993639229
-0.9051575196841896,0.6497555483426405,0.1526782069570053,-0.1765634446137275,-0.07453777409413019,-0.05772758910067195,-0.145362738494664,-0.1585943380516054,-0.5855709606478098,0.5856570636515094,-0.061610044497504374,0.13499393653323358,-0.16344928228616723,-0.6743904782057124,-0.43946460437641477,-0.8062007448691593,-0.3722625413838784,0.5332638483872035,1.1543165048774058,1.103605436949685,0.6426246563852573
-0.6573045740478058,0.7386074015851896,0.1367445198800642,-0.19574551967956907,-0.30843699946441383,-0.17624880410520075,-0.33863154494884173,-0.3543336601894628,-0.4386904913842661,0.531288963007279,-0.1127666998348663,0.13258605520674485,-0.2722042205972615,-0.6817916108194042,-0.6443030536187657,-0.7379948087828001,-0.31953756941716854,0.5182890210388348,1.158747352425694,1.1232771180203598,0.6515412154846585
-0.7419191390714717,0.7005096418080263,0.059660232301476386,-0.1812224029885742,-0.10329762190318696,-0.12833113941516772,-0.25077076523783026,-0.2209098226870595,-0.3802699882663673,0.6155596883133969,-0.06090573662664479,0.12572554137145128,-0.11802986507189304,-0.7055978125976631,-0.8108867306309876,-0.734256440154697,-0.24074733604776521,0.5418751098418915,1.1090438099875353,1.1371479578006247,0.6392012728485998
-0.8159513046269748,0.6911650051909743,0.049097997911724006,-0.18263965737857982,-0.18691534201175916,-0.127790743204951,-0.23586793619911928,-0.18594256397721629,-0.3187825845295097,0.5971443495380061,-0.06015567680120437,0.11560486898041102,-0.12284178849458646,-0.6465965282663795,-0.7521235688312752,-0.7059150906131025,-0.22748529927434513,0.5466318438167216,1.1069002560193912,1.1119811208564054,0.6453684675647972
-0.7203722854924697,0.7857072851944742,0.07201124550613645,-0.16024202691323264,-0.3160988727848154,-0.07682003448392978,-0.3774904872695977,-0.3083216316679625,-0.41968041721545457,0.6172621582405576,-0.1324582292790796,0.17402502128862796,-0.36651210883752927,-0.6870250451033603,-0.7681274043691111,-0.7215966228846341,-0.16445288837678704,0.5199483925512117,1.0687335939870952,1.038196855164768,0.6539836182879544
-0.6759749418487078,0.8304663481165875,0.2728964125802557,-0.17242129143829377,-0.6345537333576422,-0.2963122959919101,-0.4822793929924648,-0.491847137669328,-0.4951037617081158,0.7106018156687945,0.10169700371625462,0.1486791191499411,-0.5590603352492592,-0.619362817193767,-0.7709512062354613,-0.8332527504324205,-0.06138769043401708,0.5635166872573263,1.1061122237390517,1.0627072777156958,0.5872473353910194
-0.739419894605982,0.7102173810675213,0.18595401963027586,-0.20764336885062018,-0.40187564519330954,-0.27588984965100594,-0.4798370776457764,-0.3734517432187999,-0.6726678179585978,0.7053600369702692,0.11482188213570893,0.1570644205389714,-0.43833892815716136,-0.5697368152356084,-0.5988621441258458,-0.7312918363929269,-0.13077887346381223,0.5623303267539577,1.1335082704204937,1.1234106381328564,0.580839724513436
-0.7338571053715719,0.45657841128943244,0.34803426269205995,-0.23109529647393026,-0.7084655634905493,-0.4808913598110504,-0.4904932880097143,-0.42376226394796895,-0.46569856634865353,0.6215491926346465,0.036420261796194994,0.11476947604751374,-0.2549366463986005,-0.46708701293374993,-0.5779993008484967,-0.4626010201642053,-0.37039445364605567,0.5649343268567684,1.153900950641138,1.1150709747564853,0.6295453485175443
-0.7177541020611736,0.624981150887644,0.32681306560979606,-0.20000225461037044,-0.5637699853488379,-0.4157648707459841,-0.6727923496145846,-0.430416454931062,-0.39821945639829964,0.6256122620028448,0.03142349214339987,0.16720815744793546,-0.3377499049166775,-0.6620274019485339,-0.7081742569421182,-0.7261091510903622,-0.2843827961552883,0.614875443747785,1.1882853349770572,1.0473593659410108,0.6720703899479454
-0.8319361422282529,0.6006497033808318,0.43754010544059374,-0.11378196010830655,-0.5423734484482775,-0.38839296560140385,-0.8294364408573088,-0.3709063535653845,-0.41573624964888006,0.7476589513482486,0.057079130124899485,0.1838038442489446,-0.336059003713236,-0.5902128179533499,-0.5456458150957114,-0.5550767734905914,-0.2840252978797192,0.5875982107790529,1.2703761003636882,1.1017088057694722,0.6704166467133266
-0.6509884268493464,0.6225612616109606,0.39570099373052176,-0.1132997204281482,-0.6161746895060871,-0.21324416744328303,-0.8561994549638869,-0.4031082025329328,-0.45873923834034674,0.7156393569242979,0.14835889069770808,0.18850262304473495,-0.42972490694109,-0.5150986909026215,-0.537995900567331,-0.7433560075924324,-0.35989337408297223,0.6356283023468349,1.196079137264774,1.0782044766136916,0.6318824866580697
-0.7278406618455011,0.5823969197530752,0.35846474051747473,-0.04750852240528332,-0.7339498004388123,-0.2969674938486692,-0.9958855744600967,-0.47354868610811823,-0.5474229964449718,0.7554724320957226,0.1137048328294038,0.22247544161643681,-0.29554984105328463,-0.46501665244094426,-0.6493456258840267,-0.5371522394227223,-0.27425715308876397,0.5784385816041215,1.2213344463885738,1.1802857677231513,0.6817759476055032
-0.7975286674829627,0.6830690797593693,0.35263485242310755,-0.08293089368542957,-0.5600478139497809,-0.3158429476414546,-1.024476578093253,-0.3341793370937291,-0.04762694814813001,0.7317909462593176,0.16252015493021738,0.2663376729392096,-0.40380503751435065,-0.3553909667189611,-0.8186603706534649,-0.7967711576877038,-0.22557267511588863,0.6073361396039999,1.2450986811571922,1.0807462400829786,0.6719818120308122
-0.7634803908711068,0.5878353318128826,0.2636239715976625,-0.13165427547541128,-0.2229417913446105,-0.36491627883565125,-0.49264831075444576,-0.37324232853948314,-0.2745939451792625,0.7103023426043152,0.10934417828165913,0.15333947513185203,-0.24706908299454688,-0.48683591998793607,-0.5809959904745146,-0.780634122098106,-0.1965889597987807,0.583545728903054,1.1213497364241172,1.1496309012641672,0.5947400846984867
-0.7687502945701218,0.658570986494692,0.2682020807519872,-0.12055882167353134,-0.40281597235285405,-0.29784280386160356,-0.5837521268199933,-0.2762811851543898,-0.3421559161617888,0.698829131378503,0.13049252675868409,0.14520736656719568,-0.29383428137275497,-0.5916054250609755,-0.7759238222404661,-0.6658121717964139,-0.20461289147874992,0.6199689210124327,1.221320219301496,1.1309579497634896,0.6092016933488685
-0.8019412487418022,0.5748205166618311,0.3511755205350844,-0.11354894186455393,-0.489177806915466,-0.28495144201833955,-0.6188436599639231,-0.26028820474001124,-0.43214457490476493,0.7488898079378351,0.11481900141924636,0.15903820267793375,-0.2340639002903822,-0.5442648110542364,-0.6345262567045368,-0.7421406667911277,-0.11970742598374333,0.6161447995529385,1.15013229972271,1.2003384188618413,0.5877808200150085
-0.8136286820223119,0.5693975226159569,0.24373734593818666,-0.11379437946428556,-0.18343508291455213,0.10861439972517768,-0.44265551503609,-0.42760510316031014,-0.6684303018650134,0.6425737709924262,0.10066814966793063,0.20521939362684843,-0.3009434297503188,-0.29443859680238343,-0.5505949236338482,-0.7378080522941993,-0.2166611281730052,0.5489185656497052,1.1889062806579684,1.1142401497229355,0.6776079685627034
-0.9480768188021982,0.5557081012495099,0.2656509871253184,-0.13777749033020173,-0.35746883098484133,0.026837244628468017,-0.6563310872817539,-0.3123360087163637,-0.6572263784118574,0.7440130855283342,0.07930253524187629,0.20128109184826398,-0.34688829301414426,-0.4530264458694644,-0.6970516003471277,-0.7088308415774768,-0.3819314279879305,0.5984606843954919,1.221237099276727,1.146452744209134,0.6794671115349085
-0.6661161392562176,0.5761212464980955,0.2513122593950575,-0.05801997970716831,-0.44049482057720435,-0.18571866949396834,-0.7017281302514166,-0.4888257574811035,-0.5401403127997517,0.6350279273550598,0.03362731751817585,0.23493539484941597,-0.27820910549378586,-0.36595301127563684,-0.4762001414688156,-0.55134428754686,-0.239012309814516,0.5632548537982511,1.2752218368549444,1.1080504640035143,0.7329797417679391
-0.772849251688466,0.5412225439332572,0.3446633127868278,-0.03283814407008004,-0.26210416572847195,-0.42926320079156755,-0.6357465193369589,-0.3326459670293939,-0.4867147905378501,0.7574826862352715,-0.08687760074065545,0.24830202703950596,-0.2584226267218377,-0.6190541316946852,-0.8790466099543597,-0.6094892163650542,-0.20893596353965632,0.6529180912775758,1.1827032335666137,1.1054749597334415,0.6508694220710711
-1.0292965796476015,0.5087245970042575,0.2858429481148822,-0.15323688552884554,-0.22247047869921552,-0.16926389466567038,-0.5686978516011502,-0.26503347332840194,-0.3681638015318471,0.7850342676128396,-0.06511411014094191,0.17768594435591933,-0.23450465133289441,-0.43179669664337017,-0.8125681440036772,-0.724914510066974,-0.20350084692000678,0.5944602310125109,1.1736199415082396,1.168094515827592,0.6146452921887067
-0.8070783292478648,0.42767332255257634,0.37443286791669544,-0.19285885898898067,-0.19846030714585672,-0.31070427613069296,-0.6630604211372233,-0.45164895374207953,-0.5492651975494545,0.7081715525764829,-0.014170987325834647,0.13720621514957745,-0.15458608107248983,-0.30382577380288905,-0.5129856721288765,-0.6165204820556597,-0.27099195878978993,0.627547158558563,1.177379517267472,1.1588556109435437,0.5897628647666131
-0.6230768641046722,0.5452680617995352,0.24601938718993083,-0.162953327514341,-0.490199558111157,-0.3982668786215305,-0.5165954995579923,-0.18406646742371421,-0.48417113427541514,0.5372246361674905,-0.11563867232031805,0.146146930715861,-0.4372349058784758,-0.6032814343143065,-0.5559570448653212,-0.7028502017269059,-0.11053694841947556,0.5599993901549571,1.2081791402151654,1.1680020815037893,0.6624024752135674
-0.5722944958746368,0.7352975574243709,0.2017597769374373,-0.1780588374563616,-0.5530881525077729,-0.5370335053564973,-0.9165085624150406,-0.5754638019036282,-0.43759847396850193,0.6839421023539702,0.19027111036666883,0.2413230345258803,-0.33642910167381757,-0.48124207099644994,-0.7828194164870633,-0.800711205551466,-0.32480541790479406,0.542151743850743,1.2107587251487566,1.0778372676126138,0.5703813716942719
-0.7271595585233481,0.539449626308768,0.20494947615011266,-0.06237024919752211,-0.07246340102640025,-0.45582801868223044,-0.33594270517548713,-0.702802250025682,-0.35499794765727943,0.6674812850405505,-0.023239139596511024,0.20036171475290743,-0.2878037423457504,-0.7125139633954422,-0.47071574256959103,-0.9171096103233882,-0.1851146943963099,0.633507038478858,1.1579594988275255,1.0789790931947942,0.5960524036722559
-0.6362204439050516,0.9168777169878999,-0.03508043499969694,-0.1478530049287886,-0.31106738900606573,-0.46488797265548343,-0.8259808229985672,-0.6427822280356921,-0.6521127667130714,0.7061245056390677,-0.088730901684146,0.16868093113935334,-0.4039487201440453,-0.4110727777143122,-0.8460216358355527,-0.9029295398553332,-0.20144254890204655,0.48918177385485023,1.2347293490293116,1.0092951320490209,0.5540725158927462
-0.7685547715337939,0.3642189439263175,0.3929817555497499,-0.1549649735093955,-0.5777643330962731,-0.23594481947938686,-0.30192581878303026,-0.333457585799461,-0.6512586446590292,0.7211984998556618,0.19331498542053713,0.15318976915054727,-0.3026027802336827,-0.5505282485920069,-0.4203678220219813,-0.5567192383462279,-0.25863921848250854,0.6410068187979111,1.2769942223945046,1.1499823764764026,0.6584768234914262
-0.8053665532844748,0.5922857235717626,0.2544978748126638,-0.15674845496641335,-0.8147112114214062,-0.36123716478628637,-0.45495351364924713,-0.39890589740449806,-0.28662834388230873,0.7194132439191483,0.06340714775363664,0.17820251648440105,-0.5066250328140798,-0.7406636384649685,-0.8488575745173705,-0.5481428650634761,-0.08167913504535529,0.5983557615110466,1.2556907823885175,1.1087153638565286,0.6664901986255078
-0.7594462535352717,0.5936366907367241,0.37387390350190425,-0.09470884512791261,-0.7165010634365898,-0.340088092584756,-0.5267690164455929,-0.4133324645945132,-0.6723614428317912,0.719879634797164,0.2014405500274645,0.18613870355264098,-0.37958255855048373,-0.5937326312396187,-0.6490118559931396,-0.6046559511641155,-0.309631733035183,0.6019389553839564,1.228455088549071,1.0671691169183029,0.6451977676239715
-0.8209771309004853,0.5155209249161973,0.25285224628876624,-0.18417306498109723,-0.28677604858609146,-0.24471014799926535,-0.42409938447759143,-0.1660218835018902,-0.5036583170231732,0.6672443226607764,0.046821852284057774,0.20595079304684671,-0.2914802096769442,-0.3374719011282779,-0.46276222687747753,-0.40316830435955514,-0.26485348340029435,0.5528900503738491,1.2334348569841163,1.1248083642158335,0.640974110157542
-0.6208205817363779,0.5325897925185308,0.1332003273179882,-0.17267470715238187,-0.3810756300219018,-0.521028078158804,-0.6402996181186562,-0.2870015609588333,-0.30928903845029987,0.6201020117649857,0.06611086642568208,0.18743455224538957,-0.21687356083879897,-0.20204613482135644,-0.5545719032599573,-0.5481494680699812,-0.27156916186166075,0.5541907768867398,1.2075036762121887,1.1312800868847581,0.6700340431058385
-0.773256152235332,0.6764647366121275,0.17605618689892333,-0.15608817402905512,-0.30553932221025526,-0.43552355106693436,-0.44350966031901345,-0.16281860761176573,-0.42170641152726035,0.6486652157533987,0.04037931640547675,0.19523267738886121,-0.3352550319744266,-0.32720013121631714,-0.5118410570081582,-0.5210007487381304,-0.3150005925979295,0.49381484694677047,1.2839416488178865,1.0648884059736214,0.6340719342944607
-0.7970182219788905,0.6168144460541352,0.17207777865232118,-0.1415323510976133,-0.33428821479188175,-0.6105893752755175,-0.6298677651962041,-0.3365939172188253,-0.4182300724440429,0.6847913748494455,0.13187602891685557,0.22808693008518466,-0.27294221303891597,-0.3958372187220422,-0.5864153190557562,-0.45553025485647947,-0.3135931219154214,0.5379426374840692,1.2747522821959958,1.0385395663502297,0.6465097255673585
-0.9069009326016191,0.5062280609756664,0.33291900550021525,-0.13456570535470302,-0.3825301552331343,-0.37065222506334516,-0.41831013047822896,-0.30322441768472974,-0.45531378927076643,0.8176990910469264,0.03004976128368428,0.20413307379453538,-0.45472549490745706,-0.5970278917809941,-0.6663435829140023,-0.7174621177306467,-0.02904200263526258,0.6572611959322221,1.1777091130287287,1.1013213272464277,0.6626730511097403
-0.9281764566916315,0.48537204307443527,0.23693291727618213,-0.15473714214575432,-0.2783182078022298,-0.412615383906827,-0.6314979883946932,-0.31050993016312056,-0.5064208585626865,0.7804823106578267,-7.04291034619664e-4,0.18724912171551525,-0.15943884914794315,-0.3385397892445522,-0.5267179106740463,-0.628282308441408,-0.2589583903358718,0.5552243533172242,1.2453972598511245,1.0869776041397083,0.6491751094055076
-0.8106298853397872,0.5027275824482487,0.18992273760672748,-0.11991298328230159,-0.4176121390465469,-0.30448231176921786,-0.5212111101772974,-0.29940063210287526,-0.5722002953950339,0.7730407534888176,0.07749475713685203,0.19910324880850871,-0.4199303497593917,-0.5842736485484927,-0.8717404093051916,-0.6287081312053917,-0.0690252905665548,0.6500349911372196,1.128715724291777,1.1146222672998807,0.6393429440044032
-0.7833299287237306,0.5349091810684043,0.17514871508010657,-0.12629987231901937,-0.40773205715604155,-0.507622996617977,-0.8133326163867137,-0.6232813070510532,-0.48615923041614306,0.8285363083245514,0.18164508951301267,0.20377030195494608,-0.30927093767537295,-0.4764973328820525,-0.5974521342722163,-0.6183677052750925,-0.2042555462835186,0.6671084728830851,1.1389402268313404,1.0537063330626497,0.636683207652698
-0.7260427206774139,0.705501442905051,0.2452687506755757,-0.2262256583169606,-0.30693988722856835,-0.4996911206901769,-0.7593320719416535,-0.7502750282194798,-0.19303809111498088,0.6727606281980767,-0.02167639556315097,0.11887061855114901,-0.466382588049367,-0.5155428681474019,-0.7330258718588853,-0.9800082478532727,-0.1125825802226475,0.5405772389440853,1.2245854770970765,1.1146191888757733,0.5857661316004719
-0.6948415544966614,0.8657510408389111,0.27768100604098267,-0.25386739998623226,-0.34979369955543976,-0.5622091824069592,-0.885284885699868,-0.7177896521803324,-0.3503438787863961,0.6831136782673355,-0.023369829973368197,0.16773671634974827,-0.5603360628874025,-0.7360068142114407,-1.0417385106866857,-1.1381362067083602,-0.18774703531374326,0.5762507686758773,1.248341228633863,1.032798208413721,0.6340567216546574
