b_totalOutMissed_Intercept,b_totalEmerg_Intercept,b_totalOutMissed_SexFac1,b_totalOutMissed_ageScaledCentre,b_totalOutMissed_SIMDFac2,b_totalOutMissed_SIMDFac3,b_totalOutMissed_SIMDFac4,b_totalOutMissed_SIMDFac5,b_totalOutMissed_UrbRurRural,b_totalEmerg_SexFac1,b_totalEmerg_ageScaledCentre,b_totalEmerg_SIMDFac2,b_totalEmerg_SIMDFac3,b_totalEmerg_SIMDFac4,b_totalEmerg_SIMDFac5,b_totalEmerg_UrbRurRural,sd_patientid__totalOutMissed_Intercept,sd_patientid__totalEmerg_Intercept,cor_patientid__totalOutMissed_Intercept__totalEmerg_Intercept
-0.7644822463665687,0.4005993078329626,0.1975706143622197,-0.11466937034862795,-1.0974785962064535,-0.745823065020929,-1.1389828490391658,-0.768328794307356,-0.6201236013645814,-0.11117487541516939,0.21475512941418512,-0.7377290045763335,-1.1838217080772468,-1.1305570938319065,-1.0335094113238887,-0.2799639439447504,1.2114894656973154,1.2461012538353324,0.5857714828119214
-0.8851195123299173,0.4299798717580323,0.13988869688545738,-0.17611464944200264,-0.6965649225387579,-0.7774149315469725,-1.115086740297752,-0.6862496653918723,-0.6167304390477485,-0.044041379123433845,0.20431396187352396,-0.7549392276239363,-1.1379070093736272,-1.0444971280708755,-1.1301928970225394,-0.34569199558246283,1.199423281280263,1.2115459023153663,0.5573013492080218
-0.8760458113283444,0.26946514043846337,0.1429944865485386,-0.17501567590087994,-0.5779005951134177,-0.6449709667020148,-0.9235370915930388,-0.7477056865602668,-0.4159832618497241,-0.06638268992448598,0.21554413495581407,-0.5882585683885047,-0.9463002336681734,-0.930629927404779,-0.929820423843535,-0.10750973130785922,1.1674409588896932,1.2237868250673833,0.5643948301226575
-0.8354292924227847,0.3753165556587172,0.030327988227432462,-0.1347038338955829,-0.5348022708880557,-0.7380336642283731,-1.0297713797939156,-0.708675177607397,-0.4570755442458821,-0.151135362907299,0.2457120304373506,-0.6912458556312315,-0.8822632665106702,-1.0637317686400922,-1.2139532080401247,-0.04695436877381341,1.1883941308771198,1.203400826464463,0.5576325965264495
-0.8488842626376406,0.3454104080921456,0.01005135864090739,-0.15439997415052803,-0.7607322348955631,-0.6918081352685338,-1.1726939464713044,-0.7757915480302661,-0.3564220608673672,-0.20395259594220988,0.2182598559353993,-0.5632412491140822,-0.9314126995502153,-1.169001979226414,-1.0743463660426917,0.00586135121471552,1.2306387655381263,1.275092615115768,0.553983182129683
-0.9876047528006393,0.3085969625429587,0.11954354438967414,-0.19241433429541294,-0.6258709485129832,-0.598392599186679,-0.8688629949803011,-0.7675716937200345,-0.33862718935303415,-0.12470383719260895,0.2156561597228358,-0.575626969273553,-0.8416736590931194,-0.9507643957765659,-1.043281938923304,-0.1635770256452116,1.198048164360007,1.2030439712726544,0.5462909336857298
-0.8690957106716668,0.27589305741587744,0.11942031036808526,-0.20179226176306306,-0.8184264276488867,-0.790516461025141,-0.9462382428197403,-0.9588932547255569,-0.27911348801902974,-0.27192969161713865,0.2009696540355851,-0.5053460493691743,-0.8999844460353106,-0.8939290090507319,-1.0850065267520157,-0.1771172589022321,1.2534395109347856,1.2066506208420005,0.6032379116707031
-0.6775225898329589,0.3563603279969459,-0.02891238981806693,-0.0976450331357771,-1.0026553047573794,-1.027511505938227,-1.2275627046174782,-0.9348069561483731,-0.3811732004978283,-0.12068532641792598,0.17790748214773836,-0.5318015637135056,-0.745793054614417,-0.9213249127436709,-0.9310253436294863,-0.28669217275320885,1.340677943281429,1.303131506985859,0.6555043247550505
-0.8472491993397566,0.1324797186917423,0.18996522541262664,-0.08933526959563012,-0.636506846700002,-0.47340629910092874,-0.9172682177859947,-0.7683622784562412,-0.4452444980715239,0.011840183733372504,0.24312729875387684,-0.38914859137264807,-0.394901618565945,-0.712512582555587,-0.7039094618807094,-0.41337407720413405,1.2410486016692155,1.177989262021267,0.7109528497395852
-0.8739673346540574,0.0960951037525683,0.2206275240155833,-0.07240103621614327,-0.5470498752861876,-0.7441328965953622,-0.9014443533562033,-0.6979680946709732,-0.49988950665008347,0.003011017400216573,0.21873979073600724,-0.22877521827713243,-0.619269644070678,-0.7922386474571722,-0.7452129323510667,-0.2994125092332363,1.252203939267476,1.3379081225067153,0.6609790980328887
-0.9556696310490291,0.1588660317866904,0.12003903547698855,-0.08564210195553801,-0.671388539489845,-0.6788475090717762,-0.9129475822412176,-0.5878909580425818,-0.2757949153762929,-0.2503834125209232,0.2521188676174957,-0.3424521397981986,-0.5024982872990484,-0.7656296743860593,-0.7033307625341285,-0.06712748540299089,1.304948483066576,1.2239941800521723,0.6364687488968039
-0.9212880658894166,0.03249335881575888,-0.04462651891255575,-0.04362975920643338,-0.6149167480005663,-0.5769606107588903,-0.928592732688051,-0.5745523374724286,-0.27677127286437486,-0.032948538578560074,0.25494434854946746,-0.10665806317743746,-0.6534296521568828,-0.9640731181320871,-0.5664336248415804,0.27538113911574513,1.2959672226117191,1.3246554929544956,0.6820479368414981
-0.8889258537617709,0.12942936449349907,0.10026220531700457,-0.08548129104721001,-0.46556232248853763,-0.6264030462647489,-1.0824608746634121,-0.6693232969147613,-0.4120936419034519,0.03537931917581329,0.18952586380595118,-0.2022067250387148,-0.5965073508245516,-0.8376415568073012,-0.6459832432465484,-0.17025201134140044,1.3165618064921452,1.2885140116523344,0.7152998165380213
-1.0023920445844083,0.02387676783870335,0.11988877907879612,-0.1140909147994168,-0.5922644198759206,-0.49452922091545126,-0.565060929271078,-0.5221687524664698,-0.4162038877715888,-0.17281666048499586,0.2555464771832386,-0.321874923900752,-0.6217150264728711,-0.5810149352692021,-0.6800163992971316,-0.14536360705750637,1.2910163887342843,1.2826703038407627,0.6979496463628677
-1.069763505168475,0.052162273478812415,0.13650082564933924,-0.043747303560296796,-0.3605964444932967,-0.5279844930296145,-0.5747535426456497,-0.5561318696356962,-0.3987932130106329,-0.0420324325058767,0.2199262495111456,-0.5140284084612542,-0.7504714083087092,-0.7013116997076395,-0.8600800968644994,0.07576601773124753,1.3044127708724025,1.2857786365641701,0.6752745549244197
-0.8791265910656098,0.10009346584895695,0.22591894836048437,-0.08449287772443982,-0.6167423562339387,-0.566423913472979,-0.7365435115604495,-0.605973452156521,-0.614142801727626,0.01504307905306666,0.24704134501209363,-0.28179224130478575,-0.6041148636990572,-0.7640178178486863,-0.9435702974324345,-0.29317052984509506,1.2616545746140324,1.282656546476291,0.6947537085806706
-0.8177000413718505,0.31448940369611755,0.05705057401419917,-0.1595148499319768,-0.93210104585178,-0.5099632013468776,-0.83887221367259,-0.7071503238605932,-0.5245502171849291,-0.04172677709302993,0.22765294282310053,-0.6640907986831547,-0.8739145042882577,-0.9967358056041172,-1.1334067216012562,-0.35589468644639044,1.2191622476784318,1.1609188043172463,0.6599394652853383
-0.8897321951501717,0.10559012291196285,0.29055084431293304,-0.11545487525335718,-0.5201470665797435,-0.6261894953275559,-1.0115945559147457,-0.721916648566374,-0.398215981715851,0.09448751458094477,0.31110186417788827,-0.2422527794758666,-0.6288277722072432,-0.8027602632287215,-0.7848688861494785,-0.11884498183520344,1.2907570091480411,1.2687527988105465,0.6782549334528015
-0.8415796155306972,0.02414246488105748,0.21460330855553278,-0.0977863792664063,-0.43872945506703526,-0.6051201859610648,-0.8656008251497955,-0.8710293799332273,-0.527286206088494,-0.03880743197106811,0.2738181238905995,0.042870065592197415,-0.5999504607567308,-0.6740219993447073,-0.7713747218934566,-0.2694751703154441,1.3265310970139108,1.2540149960165703,0.7057104738673806
-0.8843700740594883,0.174804924814287,0.19092593782283007,-0.11154574990903743,-0.765337035033647,-0.5638629558166224,-0.8137241434412774,-0.9332772947661335,-0.5513062205988867,0.07569377919394873,0.2764080830679165,-0.3145725063584461,-0.5816545967615719,-0.6434385373055094,-0.9085892800683141,-0.3651836145826546,1.3267937857323093,1.1847510624387407,0.6565420520876506
-0.7526682586078126,0.21289064093715115,0.2252602840182139,-0.14396154302483544,-0.8623391284803026,-0.6327516637526877,-1.0053360158206823,-0.9518182396808044,-0.549729766429063,0.1694989486156953,0.20823141459057187,-0.4078542156342302,-0.7359086439535396,-0.8308489932991099,-1.0720157845301643,-0.2140935423508259,1.3076487367191019,1.1665900599856962,0.6919044377943533
-0.8772217124329588,0.007530767657764892,0.2836706299083255,-0.12295773209496898,-0.7662707529844613,-0.8583075055794602,-1.187698069575048,-0.9336558048040124,-0.2522246027304803,0.10902667777673054,0.24189606598516208,-0.1466752611360736,-0.377509296840398,-0.828771183748285,-0.6904845813561485,-0.09523228362621447,1.309552768581018,1.2263649114747193,0.6897743399329685
-1.0100673397890207,0.11995587557353149,0.20640597469001754,-0.127794033483797,-0.31761520503350577,-0.3651325482531943,-0.9677991557247814,-0.7360650068978551,-0.41423193149671955,0.10648740557981409,0.2752804102354351,-0.171571931750225,-0.4322113539434408,-0.9012133890332903,-0.7351790498750567,-0.19715307045673441,1.2874069869680012,1.1593367736126554,0.6406485131384598
-0.9715026968337542,0.12417844635779657,-0.008907481203118154,-0.12576572211544512,-0.7882804661969645,-0.8214591547492935,-1.1222232073424507,-1.0293009825527606,-0.2930134915338506,-0.10828121313699621,0.2949326925500094,-0.0469139216987399,-0.44480102896905443,-0.8294780166981214,-0.8295945326657735,-0.01920929992536604,1.3248595954464637,1.1285171359626083,0.6356532457827688
-1.004856630099905,0.2043654730192095,0.09342700060019113,-0.0804932011577264,-0.3135572137571905,-0.6472973112033671,-0.842155346370664,-0.5179351505813475,-0.14916624927710098,0.007645253777322648,0.271601678583595,-0.42346021211315304,-0.6044567537979437,-0.9479683715742585,-1.0142824753962525,-0.11713966964143112,1.1977872634486735,1.2689069679982574,0.6251571098813239
-0.8867056868590922,-7.446432734274921e-4,0.09687622607972156,-0.11493376478589892,-0.49924027691075445,-0.7083195528405787,-0.9064890147610224,-0.9038525677417643,-0.18435892755944247,0.08892896909637736,0.22072981234534333,-0.16976757393213865,-0.6046251566871159,-0.8233493810208106,-0.8352588754968935,0.13442767003854658,1.2376714150785135,1.2551849489846276,0.6568167691378894
-1.1667787301485344,0.12275499807308443,0.2111475883223451,-0.079908038305042145,-0.28616686266506397,-0.46183852800843866,-0.4462319844940216,-0.44062588237894346,-0.5052598674982787,0.07937492512114361,0.24343326613167862,-0.18948079830529665,-0.5763719707216375,-0.7080671628910035,-0.8103728092222242,-0.1986957255477078,1.2750627451961558,1.2114970871489668,0.6257675165247664
-1.1784853706419647,0.08731100312735002,0.3135364299902903,-0.0501200667411993,-0.14434051944737686,-0.3127322247195543,-0.598680368589474,-0.5701208522840061,-0.29981090092859375,0.15296602905922835,0.23652321683702213,-0.06899674609112441,-0.5124515528662485,-0.759601176925209,-0.8904926136490032,-0.16635741254258526,1.2752433819107285,1.2030303501315125,0.6592579816787352
-1.114947680773347,0.097010314398641,-0.009715173521673328,-0.0737945676301962,-0.3702758601860214,-0.10850648478406244,-0.6230300994733592,-0.7808449845859677,-0.5753137573213789,-0.19589014099468863,0.19085899524886227,-0.22339269017424376,-0.6297714021961575,-0.5658775599669142,-1.0760507733414728,-0.14808291206270166,1.3424312190187906,1.212047851390086,0.6680371201663264
-0.9938016472494762,0.14956041344271037,0.0025262775663974363,-0.08960034559174031,-0.32901358924477264,-0.6354933270939016,-1.002560044100134,-0.7682799069727988,-0.5203178422172408,-0.039250030550014234,0.2455625127534001,-0.15822248362338953,-0.571502923797902,-0.7505522472792252,-0.9535778481957925,-0.39676300277627663,1.3363088553560285,1.3554849006396645,0.6344443478211776
-0.9574067376255968,0.17003408827192323,-0.06991769120449379,-0.07228501119910914,-0.5525926844821913,-0.6583084555056417,-0.9723765910364441,-0.8973163768328528,-0.3997829272477597,-0.2133649542946194,0.25355085700327396,-0.22513132173806732,-0.5641878805354569,-0.6579965191432455,-1.0338553338548782,-0.34092827686661975,1.3605188645875712,1.325286306958815,0.558891743866554
-0.9525202118377751,0.09681150240041814,-0.06051008335331045,-0.08031822861961528,-0.28929944677826197,-0.7602601009714365,-0.9266795048546117,-0.8681476528501527,-0.36083905247304926,-0.03880701398841299,0.28010959770639876,-0.12032543047846099,-0.5048380105886278,-0.6809119819263401,-0.8340299528961841,-0.39100395458947096,1.2905014630785798,1.3101838743110668,0.6124947411060557
-0.962132418250578,0.16892609749462045,0.0016355192517505685,-0.1819896125048053,-0.3716009530111045,-0.35088892095210733,-0.7715647196986724,-0.8225679819115634,-0.5146847068101819,-0.12537589558946918,0.1452838258597443,-0.20656707218287246,-0.4468186427841024,-0.7590166119037672,-1.0849332932931337,-0.40286962667193926,1.1518153562434539,1.1872203361533376,0.6124216189706397
-0.8374076410563842,0.1992873594090243,0.39267943711809977,-0.11347073423650683,-0.7735366675848462,-0.8795665026313335,-0.8911886549485485,-0.6733656672697811,-0.40161874407862197,0.050930002302339586,0.26985715855603754,-0.41100507269603537,-0.75874838415057555,-0.703214597398615,-0.9049277489648426,-0.23756794753626786,1.3952637950970785,1.2443810239474247,0.6945454785380105
-0.7679182924698242,0.1934995773166726,0.21394574496871732,-0.14784058632549354,-0.8050150958878064,-0.7806563790563754,-1.0918038779070938,-0.9724539059409771,-0.5630678351818605,-0.028325879519596104,0.2556887298355006,-0.1846561135738191,-0.5646441791576061,-0.5892092638480076,-0.84456685775892415,-0.23486518188105907,1.3905590396095395,1.2450697474020576,0.6900704822676782
-0.8588318059135156,0.14792774264662095,0.3510038192595616,-0.14223332598968413,-0.6273009077915498,-0.7769150509482572,-1.0841865686259555,-0.8035695395072924,-0.7115892383407733,-0.019054810815678554,0.26882971769299135,-0.2000936248136441,-0.46678555169266883,-0.6674215133022103,-0.8265067887007503,-0.1813768436802375,1.3827473392921825,1.2992623014656792,0.705374178338668
-0.7737240119683444,0.18159092114955105,0.21736248366040006,-0.12444285437473282,-0.8072025932320006,-0.7408071312206553,-1.155668328921518,-0.9657964664754131,-0.6356584209822824,0.013927060524240774,0.26227878147945605,-0.1682030962660765,-0.5290828925214831,-0.6088718930653331,-0.8691741784479048,-0.3318944101852766,1.4033439556052207,1.2974186144874322,0.6772833693254423
-0.8315826110569493,0.11696572843672293,0.17788271068966566,-0.10196243175930202,-0.7441610125815091,-0.39903697840255486,-1.0567694839758557,-0.8177274665869844,-0.5364315579627997,0.03945079614684745,0.25608390276038107,-0.2815114498729697,-0.6089388597350048,-0.5578838768514935,-1.011423325701286,-0.5527355950410278,1.3270409972077195,1.3398889750738103,0.6947807133405568
-0.9503900701530973,0.174797763366338,0.19928293788877519,-0.2032097695633589,-0.4831163098431373,-0.5365574394438517,-0.9338383210017517,-0.8542990109872591,-0.48737886529722835,0.0542314939742376,0.2352507456308585,-0.3041059464507152,-0.5466391092227488,-0.7782192600004998,-0.8689895479663381,-0.49663412811235436,1.3046006727909016,1.2942238212212573,0.6276884638775008
-0.9264983616786939,0.226505782475661,0.1124923338687833,-0.18873936614089795,-0.5004307137866868,-0.5513964447968874,-1.172937876488841,-0.8018822789462764,-0.5739601337925146,0.055390064143222964,0.22095809533305852,-0.26876667618265393,-0.6937581988324889,-0.883257091438775,-0.9720740419577891,-0.5084550934118628,1.271586363900013,1.3014951160312502,0.6274286562474134
-1.0875867816393787,0.07700074547157765,-0.05412935066230337,-0.1665819955013262,-0.2886196178052218,-0.3399321259695109,-0.747193845881451,-0.6448458342428441,-0.7841401337220386,-0.024697418431017353,0.19576817112206638,-0.2939482886746209,-0.5995683642537181,-0.7425431117976249,-0.732801295926649,0.015158160690847692,1.2493910795503465,1.2040723441881087,0.614045407560487
-1.030760581195743,0.18013520117863036,0.21607446018805343,-0.2006875672970382,-0.7170924646752433,-0.3043140724795847,-0.5284339458044884,-0.7984790424689072,-0.4831956935108044,0.022864070095621053,0.2132841891487213,-0.28066548463780566,-0.6587692841158754,-0.6885724683009973,-0.6956363666103498,-0.4812085663275314,1.2804363865197816,1.2065311726389891,0.5983471039245906
-1.1737688216634239,0.06932732650538886,0.09765584963505858,-0.17872706703961702,-0.5804347880330333,-0.30323539836188046,-0.7527895863108629,-0.664852837292112,-0.5448871976635924,-0.06845017781964725,0.18552525231459252,-0.06919317723635567,-0.36116049467271033,-0.5319576664990577,-0.6268491275924687,-0.4264363090517503,1.373025595620624,1.1912255766036055,0.5822256834333182
-0.9545784176305648,0.19280413914507405,0.19686331930353707,-0.12901309105016567,-0.575674052253691,-0.28071416003388655,-0.8474471575555995,-0.7245908266775687,-0.8659732159845389,0.06915332078726033,0.2071834446292618,-0.32956215908684555,-0.5266900132316993,-0.9219608565144286,-0.7684443468122089,-0.2960166785270518,1.3157195324101694,1.2143859113098479,0.6245334966807928
-1.0224169063818487,0.046811359367922134,0.056763018256444274,-0.16506728408332597,-0.21219374994495707,-0.34924183249405355,-0.5523404198762654,-0.504806334995564,-0.5678855632558046,-0.15125142116102436,0.20668786529171673,-0.03145555882510719,-0.6545037080908847,-0.7945958762774492,-0.7198105934270377,-0.19271989098348158,1.3141024179081133,1.264692379239203,0.669091437038321
-1.095011615909088,0.13043524742572538,-0.022165191793801105,-0.13433238881951826,-0.2683482676371934,-0.25463859011209816,-0.6387308588475265,-0.48886844993877027,-0.4821341937515901,-0.12579141927551427,0.1935817702408684,-0.1858044694621952,-0.7106763068755845,-0.8661577150609828,-0.7950779596556583,-0.028367295180825612,1.3384325119366132,1.1906647847243632,0.6457211424789243
-0.9795415326003667,0.10035418863572049,0.1665066854296458,-0.10799732833416126,-0.6150144575014387,-0.36090460352153003,-0.7146246427372439,-0.7521181314264876,-0.5987556160713959,0.09501159078483516,0.24585897610181812,-0.4101682309047569,-0.5331298075857174,-0.47290875057139953,-0.7184997970120918,-0.4513750384245725,1.1598282755658451,1.3073884812884886,0.6098501756334516
-0.9909774437152449,0.16882205718573734,0.2979389709743757,-0.04729728965130184,-0.575357956773941,-0.4400649653094643,-0.6606602101449365,-0.5215344993175784,-0.7468296405318319,-0.01865652020331696,0.2755260039911593,-0.3650131010805009,-0.5189291183109469,-0.6570793652083938,-0.7629308367969484,-0.5842380804520655,1.1726807433786135,1.251028337515309,0.5696970081207707
-1.0663386809800652,-0.016367148059926562,0.22578072768193913,-0.06099012431229152,-0.5166087656483331,-0.4064817837230392,-0.5962150704777592,-0.5651243701883283,-0.7323866170093418,-0.09922315161998518,0.2477364388562151,-0.3297363894425005,-0.3789630732370812,-0.3947174515843017,-0.7732942907417096,-0.5159002860865486,1.2204553800714344,1.2860835311614804,0.5736156911530406
-1.0800735261658274,-0.046059188716693455,0.17263487835591942,-0.05893349776825569,-0.17165195303338207,-0.28028903309604947,-0.9357864911865761,-0.5589354732666066,-0.8992271210113633,-0.07313959634139842,0.3125236216962376,-0.16123888952140225,-0.45107845989765327,-0.4114605319507434,-0.7720320462489242,-0.42431203060541345,1.2296824449172348,1.235043075301744,0.5933155517410724
-1.1631840054945979,-0.03607750020228806,0.30028795617845183,-0.022988232222819385,-0.34134766498521474,-0.47855012385810797,-0.4809712006241911,-0.4916544618272683,-0.7905091653367603,-0.08872099921343414,0.30123119018784067,-0.13149355582073477,-0.4979286722562953,-0.4250986817540849,-0.8762389222072509,-0.48273075295842505,1.2693504737775012,1.223933958260174,0.6056515295943073
-1.0660079805140454,-0.014948957204956537,0.18387111246777066,-0.07790072719268806,-0.24877589961156268,-0.29189329959104,-0.8757904843808494,-0.550095746041494,-0.8195075291060533,-0.008985672925369203,0.3077219905775693,-0.10383907415431559,-0.42010469829746644,-0.3892818318528248,-0.7259128190137029,-0.44069327326813845,1.2575610371742496,1.1594269585644559,0.6001323574259727
-1.0489787278526803,0.05478889976607393,0.0577252574366789,-0.11688400656368432,-0.37735614184385274,-0.364752387044549,-0.6106080298583946,-0.6301026313371222,-0.7028723984904884,-0.07697805747526408,0.25766755983841383,-0.17104464873706465,-0.43917949896400754,-0.4029774781284388,-0.8811542125044339,-0.4370141793346196,1.3060542658131231,1.1773275620299655,0.6335677115548712
-1.2663835214224646,7.812973840050086e-4,0.12568602714359112,-0.13563008380533945,0.005979395114458283,-0.0985525885201732,-0.5093281418307773,-0.7617225848121304,-0.6504966144127375,-0.13556610487945536,0.25159527839320556,-0.2592353742411608,-0.40864277699845186,-0.47934745880477975,-0.7978875453675536,-0.22560607441904956,1.3343637097774783,1.1874301660120175,0.6289986368167735
-1.3240057203459537,0.06505237704334305,0.14038124359048268,-0.12449789054671268,-0.33145759457168944,-0.207079986714261,-0.6411767942905883,-0.49709595412806346,-0.5453251541734763,-0.04764314883255936,0.24550469883736017,-0.3587377931459499,-0.2903538273109472,-0.6151067097076099,-0.8014473663499426,-0.30738375548668645,1.401612126674616,1.1949342613780678,0.5833817465866331
-0.8581201391217526,0.2423325159816127,0.31923432763240706,-0.12660460504724885,-0.6086923811038185,-0.732134280015334,-0.9136420234544889,-0.9210000057726891,-0.21723245936362384,-0.015392441593073073,0.20453444301956802,-0.4591313983120833,-0.7141323348512161,-0.8877106949459116,-1.0603626821986005,-0.2632067029584396,1.187470579542732,1.2186424500559414,0.6223599854158952
-0.9875499106925562,0.18691629963619905,0.21495218094952345,-0.11489692575171351,-0.4916025918657439,-0.6417908028213173,-0.895025797724336,-1.0028401703572085,-0.24793459809634683,-0.014290478627516198,0.26106485390595047,-0.4186570978876412,-0.684831295264185,-0.8214338878662188,-1.0924740968412634,-0.23765325903007614,1.26803109704232,1.2443247830779949,0.5895105953466377
-0.975507407468911,0.02658629640647403,0.2803079687413953,-0.09960221318288794,-0.6912122537244756,-0.7305193591551156,-0.9990151077047646,-1.0493685720751458,-0.19689036447126507,-0.2195375835803286,0.26956050809008436,-0.4804694629944092,-0.4641360183776955,-0.6975168910796185,-0.8677163354476156,-0.11292954207022012,1.2414932750346264,1.2102485075449223,0.6550179376964785
-0.9686132043695571,0.10047730816814748,0.1951265165792912,-0.1658774936545502,-0.6292021383594553,-0.48147733891269007,-0.7318023661303811,-0.8065704456175612,-0.3795240546898952,-0.08033964657145172,0.2506745430836524,-0.29391231692616265,-0.729988938537135,-0.5848987640053998,-0.9150692431969125,-0.10348692076636565,1.2333636939017796,1.289579457303754,0.6685474298322305
-0.8179946227515261,0.07113346253453967,0.21284024782585387,-0.07432301076841201,-0.6546495022157536,-0.7218019715814753,-1.0746106531623052,-0.8306086977452474,-0.5567792855724358,0.03008294279108018,0.1966217981638,-0.207665541023798,-0.31357211803960516,-0.7315622281476745,-0.6915159503757962,-0.4079722012791065,1.1977806495676886,1.2230398956482156,0.5998389827434878
-0.9959095464005516,0.1081349623612543,0.3793527026169649,-0.1305762371688744,-0.6083308080392844,-0.6882952895592751,-0.7521075641716399,-0.7004391020117365,-0.8287995533056952,-0.0236389051784315,0.2391233320251758,-0.24503966598421642,-0.8068078825190971,-0.8464217538443153,-0.9138726761296163,-0.4987929232403208,1.2678637434164954,1.2616227755382678,0.6087717201254204
-1.0398906627320836,0.09730441878515983,0.242567129864746,-0.158987485517163,-0.6793598673227087,-0.5611947004792631,-0.5126128982670273,-0.5197441384384686,-0.9342520926175639,0.049111681123156475,0.2175753299175342,-0.3381951598094087,-0.74195364637184,-0.7568296479560984,-0.6976104066492553,-0.4643125929507313,1.2314041849571604,1.3097823426432167,0.6248604681036881
-0.9259095312580087,0.05207399021978748,0.09704758445771025,-0.14086851845650558,-0.6751391662116364,-0.36381397056178155,-0.7819442968308961,-0.8229329873452773,-0.6501664441556283,-0.12026789829290449,0.19860598399289303,-0.2983549715038931,-0.4083867089923857,-0.6930805595858143,-0.7025066795977014,-0.21074078367609386,1.206033562137082,1.207079376655126,0.6061954926671629
-1.0027384983899532,0.11545957665772733,-0.25842804261058344,-0.15789341282599229,-0.4932162522877864,-0.43850113091833026,-0.7837668813944502,-0.7235101202372071,-0.5093759543354984,-0.08908403946939067,0.196790776207623,-0.2270887370338803,-0.29041335565355014,-0.8294933136933358,-0.7336417362136547,-0.5143953662303651,1.2793154053010674,1.2099982861412955,0.5624548196340564
-1.1967730428332701,-0.004379888348331418,-0.07620435955221377,-0.1598591238782337,-0.6123195166213335,-0.2694563369937747,-0.6414077316242365,-0.39868595340889557,-0.1793133423076062,-0.14766698507836884,0.24061180432851192,-0.32181581078710286,-0.4607271119323808,-0.6146718177912306,-0.5854420583450125,-0.07825780175196057,1.2750815424984334,1.2411571203919114,0.6364906684164046
-1.0566237366882352,0.008317709676639196,-0.015734978123733152,-0.13526743145743622,-0.5018938563235434,-0.36972156854360405,-0.9220165748003486,-0.4358377153121013,-0.45355000735722434,-0.21051960115525362,0.2508267151663369,-0.20225788465387956,-0.5268384556475102,-0.6112147344439621,-0.6524504842451144,-0.09194172094233855,1.270865238105851,1.2367159685087947,0.6208165051987092
-1.0760434047085035,0.05166696280888877,0.35438929605836134,-0.2187362276700628,-0.5081076539782338,-0.5317060237828696,-0.5403354921614377,-0.5904020633581267,-0.5501183512535708,0.07695181622624936,0.2162951321348267,-0.2294311738597677,-0.5861147888385663,-0.6598659066837239,-0.7247577065192622,-0.18980336440781245,1.2000077485936438,1.262850564288355,0.6769217197144045
-1.0683098391939028,0.02487429643361183,0.05057790770408756,-0.06362007546466122,-0.3652170732350951,-0.4122027266657027,-0.47093197115639485,-0.38906927029604393,-0.6823743936384178,-0.06716758190105204,0.2563282911413096,-0.05028714888488264,-0.5171487622546215,-0.5166737828115233,-0.7285294097594104,-0.1037493592883138,1.335100293942048,1.2407828419326445,0.6591422443901029
-1.158438487081375,0.08295064080634301,0.0671624714344768,-0.06231361253080482,-0.19272255620099343,-0.4769759089463641,-0.3917461300128881,-0.474609811138333,-0.46568640785766635,0.035470849686971076,0.2875897788944912,-0.12012705055730157,-0.6795091425807819,-0.6549822557762505,-0.6828737241181823,-0.25940980859650653,1.323612301899071,1.2850853775759756,0.683615035660612
-0.9827830159063049,-0.07829155522647324,0.10548570892565112,-0.06796679099570434,-0.46660929047161886,-0.24767165082748668,-0.5719906345319399,-0.5358927792217066,-0.8832128072364039,-0.008931837526726577,0.28988480960920804,0.07106927548171713,-0.21630184273547226,-0.5964128783291585,-0.5538712026528323,-0.44563773919156585,1.2613425833705405,1.3112236945235083,0.5766597492445302
-1.1060644961923853,0.03479119359450633,0.3535308273050846,-0.1287135875286928,-0.2288372206142007,-0.4936679934030165,-0.9130479271009062,-0.4387777632180493,-0.41200997538533696,0.035390627774562394,0.19894911097808066,-0.4232334511136027,-0.40547751547994293,-0.7160020794280985,-0.7855172104742519,-0.3212123799217711,1.3805501261407858,1.271239559951782,0.6569150779200116
-0.8133622584543526,0.25893025738584996,0.19225407117689025,-0.10616276222170333,-0.5649141178868151,-0.3669367060995504,-0.9376211036984741,-0.6482100313108304,-0.6385288819402659,-0.17140190713498796,0.2865741359935792,-0.46848129621273277,-0.5789557931868835,-0.9031194354156784,-0.8503542454843749,-0.30015959154348,1.1953673350566043,1.2234531681502405,0.6134536221294119
-0.8849166670887374,0.26439643677510355,0.1260650704237078,-0.11101150027402402,-0.758521420865628,-0.3206442681609262,-0.9324068472525006,-0.7167237877160042,-0.5645489857653581,-0.04116849047303099,0.25399543202146635,-0.5618647901993211,-0.3836892748669506,-0.9575288611941105,-0.9363972720571496,-0.46899916288949817,1.204235939342593,1.207068743185133,0.6173708377385048
-0.9912080270117556,0.14624951458967034,-0.07723583321109864,-0.17005886137483756,-0.42072832934738696,-0.4694519837594387,-0.7859990598066727,-0.36728374410505454,-0.518032280403945,-0.2253539143243362,0.2048612498654453,-0.3156328734056414,-0.8014818638708958,-0.6813170613823918,-0.7160525062047101,-0.1280538432743597,1.2425983568622623,1.2175509996051834,0.6745531321113113
